4825,1223,4.0
2486,628,4.0
3778,1129,3.0
3639,2795,4.0
3246,3044,4.0
570,339,4.0
2797,2858,4.0
2186,2822,3.0
4271,3755,3.0
5536,2143,3.0
117,251,3.0
1306,3300,3.0
1892,1208,4.0
3049,357,4.0
3945,2333,4.0
3108,910,4.0
4718,2657,3.0
4058,800,4.0
4647,2560,3.0
709,2288,4.0
1076,3869,3.0
3946,497,4.0
3442,2034,3.0
5843,2085,4.0
1835,34,4.0
4448,1103,4.0
3137,2686,4.0
4963,1375,3.0
1369,3703,4.0
1764,1967,4.0
1449,3475,4.0
5576,2716,4.0
3667,500,3.0
5747,2019,5.0
3922,493,4.0
1298,502,2.0
5365,708,3.0
5227,996,3.0
5300,1136,4.0
3414,198,3.0
2221,2088,3.0
4685,850,4.0
1587,22,3.0
3616,858,5.0
3259,1597,3.0
5143,553,4.0
4640,1517,4.0
5645,1268,3.0
371,497,4.0
4215,32,4.0
5005,82,4.0
4566,922,5.0
5310,1943,3.0
1770,1097,4.0
5925,858,5.0
2737,1059,3.0
1834,1321,4.0
2302,2028,4.0
3824,2405,3.0
5663,2428,3.0
802,2871,4.0
1680,2316,3.0
1077,110,4.0
2457,2533,3.0
822,780,4.0
1770,3740,3.0
5008,2916,4.0
2276,3386,4.0
3600,2384,3.0
3720,661,3.0
4562,2282,3.0
476,2005,3.0
508,1921,4.0
4736,534,4.0
2068,2096,4.0
1167,308,4.0
1717,1527,4.0
4819,2719,2.0
5087,968,4.0
4499,2692,4.0
4450,2628,3.0
1420,1321,4.0
84,2628,3.0
405,3363,4.0
149,2291,4.0
2376,1228,4.0
5829,2396,4.0
2540,3100,4.0
2397,3471,4.0
2505,3142,3.0
5394,1827,4.0
1288,3499,4.0
2092,910,4.0
4277,1120,4.0
1618,3671,4.0
1299,296,4.0
5173,2006,4.0
1448,3430,3.0
3457,110,4.0
4607,1276,4.0
4611,1097,4.0
4401,3578,4.0
2939,2763,4.0
2670,1307,4.0
482,1248,4.0
1676,1690,3.0
5177,2891,4.0
4771,215,4.0
3900,2405,3.0
2027,1923,4.0
5458,1923,4.0
1685,2145,3.0
5527,1672,4.0
1081,866,4.0
5747,3260,4.0
5014,1953,4.0
1698,1221,4.0
4388,2858,4.0
4150,923,4.0
4481,1693,4.0
59,110,4.0
5054,2176,4.0
3988,2416,3.0
5722,1371,3.0
123,1090,4.0
5049,1957,4.0
4917,3210,4.0
2050,2690,4.0
3401,1409,3.0
4227,431,4.0
899,1680,4.0
123,3175,4.0
3032,1477,3.0
1451,3508,4.0
33,1892,3.0
473,2018,4.0
5312,1513,3.0
3098,1197,4.0
2526,1958,4.0
5634,2245,3.0
1890,1294,4.0
5438,1271,4.0
6040,3703,4.0
4388,2003,3.0
4386,2278,4.0
5269,1198,4.0
3290,1230,4.0
550,2058,4.0
869,2001,4.0
2958,2336,4.0
5074,2102,3.0
1616,780,4.0
2983,438,3.0
2457,1252,4.0
1901,1779,3.0
1969,3005,3.0
791,904,4.0
1392,316,3.0
2665,688,2.0
2878,1699,3.0
1146,1674,4.0
4918,364,4.0
5916,3079,4.0
5015,918,4.0
1718,1358,4.0
5204,32,4.0
5438,161,4.0
5493,1805,3.0
2821,1284,4.0
2155,2548,2.0
3995,1721,4.0
2590,2533,3.0
3590,2324,4.0
3025,1265,4.0
338,2701,2.0
1796,921,4.0
3476,2338,2.0
5090,3447,4.0
1737,1485,4.0
4557,1312,3.0
5366,2916,4.0
5345,1222,4.0
2703,1248,4.0
2792,110,4.0
3669,1240,4.0
971,3698,3.0
3280,1883,3.0
3993,2881,3.0
2645,1183,4.0
3605,1210,4.0
702,2915,4.0
3216,247,4.0
601,1345,4.0
1853,2699,3.0
3258,1222,4.0
3665,1321,4.0
1068,1449,4.0
4062,3646,2.0
2887,2795,4.0
5621,3688,3.0
4790,523,4.0
4252,480,4.0
2340,3152,4.0
4692,110,4.0
4312,3397,4.0
3773,19,2.0
471,2028,4.0
5276,2324,4.0
893,1647,3.0
3423,1198,4.0
2826,1963,4.0
5100,2539,3.0
692,3147,4.0
1655,3526,4.0
2106,3185,3.0
4190,1,4.0
4041,736,3.0
3813,1252,4.0
111,2671,4.0
4635,485,3.0
2900,95,3.0
2522,3889,2.0
4191,919,4.0
4869,2770,3.0
3402,2997,4.0
1034,480,4.0
2496,2088,3.0
2668,3408,4.0
5812,780,4.0
1193,153,3.0
4195,2858,4.0
5011,1270,4.0
4457,293,4.0
3804,541,4.0
5676,2424,3.0
1299,2700,4.0
3279,2770,3.0
4408,2433,3.0
136,1031,4.0
2439,3868,4.0
3026,1197,4.0
4218,2406,4.0
4510,3399,3.0
1935,2946,4.0
5333,3499,4.0
831,866,4.0
4270,3837,3.0
3611,3175,4.0
4809,1213,4.0
1137,2966,4.0
3526,2971,4.0
752,2539,3.0
5896,3208,3.0
5394,2064,4.0
2344,3448,4.0
1943,480,4.0
774,2571,4.0
1891,3751,4.0
4116,434,3.0
2418,587,3.0
1267,2970,4.0
4508,2526,2.0
2208,3509,3.0
2801,3006,4.0
2909,1295,4.0
2018,3198,4.0
1617,3114,4.0
3519,2469,3.0
1920,1276,4.0
4867,588,4.0
3592,2712,3.0
1190,2858,4.0
5386,457,4.0
3151,260,4.0
1805,2959,4.0
5474,2454,3.0
4001,818,3.0
975,1805,3.0
2873,3082,3.0
5886,2402,3.0
1824,2861,3.0
2335,541,4.0
453,1304,4.0
3902,2105,3.0
5305,2671,4.0
5947,2985,3.0
6010,3066,4.0
5649,1614,3.0
1395,2890,4.0
3292,1022,4.0
1219,1754,3.0
4909,296,4.0
2684,838,4.0
4425,1587,3.0
2600,1673,4.0
2210,2059,3.0
2483,2967,4.0
272,2763,4.0
2231,2347,4.0
1753,3128,3.0
2109,2467,4.0
800,2048,3.0
1320,1610,4.0
1264,2815,3.0
4725,3536,4.0
2484,416,2.0
2786,2947,4.0
2172,3557,3.0
5091,3505,4.0
6015,588,4.0
2116,2771,3.0
926,661,3.0
4379,1453,2.0
5070,1210,4.0
5358,1291,4.0
2917,1248,4.0
4791,2797,4.0
3062,1772,2.0
2489,1250,4.0
5686,316,3.0
5938,3067,4.0
357,1592,3.0
411,3359,4.0
4995,2353,4.0
4416,1954,4.0
1457,3471,4.0
3483,1392,4.0
301,3785,3.0
3635,3311,4.0
1636,2770,3.0
1343,2021,3.0
5892,2732,4.0
534,2248,4.0
1082,2013,3.0
3051,3908,2.0
5344,2858,4.0
3390,265,4.0
5720,1210,4.0
1502,15,3.0
2887,2011,3.0
1201,260,4.0
461,3197,3.0
1870,1784,4.0
830,1129,3.0
2340,513,3.0
2743,1923,4.0
3033,329,3.0
4728,1217,4.0
173,111,4.0
3519,2710,3.0
746,832,3.0
3910,21,4.0
5615,1777,3.0
202,2890,4.0
5151,3453,3.0
2148,3087,3.0
3916,1120,4.0
2559,1645,3.0
429,161,4.0
4160,2288,4.0
3166,50,5.0
5333,3688,3.0
655,1198,4.0
5413,3070,3.0
2962,1391,3.0
1584,337,4.0
3209,2965,2.0
1737,3029,3.0
1941,3863,3.0
4467,924,4.0
4705,2341,3.0
15,3004,2.0
1068,468,3.0
1248,1238,4.0
1426,1233,4.0
1466,1954,4.0
1044,2065,4.0
419,1538,2.0
3712,1320,3.0
1202,1711,3.0
2453,3147,4.0
2485,1584,4.0
3491,3113,3.0
5684,1215,4.0
3442,2858,4.0
2964,1204,4.0
432,3004,2.0
4169,1185,4.0
1980,1345,4.0
4506,2912,4.0
1074,2006,4.0
894,527,5.0
3681,3740,3.0
550,2151,3.0
2562,2529,4.0
3345,1196,4.0
1449,1476,3.0
3014,1284,4.0
1870,2001,4.0
4932,300,4.0
4193,3471,4.0
1736,2407,4.0
3630,1923,4.0
344,912,4.0
3361,1590,3.0
4277,2118,4.0
1741,1396,4.0
1022,2826,3.0
2180,1772,2.0
2334,2115,4.0
1151,1777,3.0
2259,2355,4.0
5317,1262,4.0
4647,2710,3.0
2621,1801,3.0
4524,1257,4.0
352,524,4.0
2592,902,4.0
3032,158,3.0
136,3260,4.0
301,866,4.0
895,1265,4.0
136,2034,3.0
3975,3726,4.0
5365,1735,3.0
2166,355,2.0
3142,1358,4.0
2047,590,4.0
1941,2523,2.0
3691,2278,4.0
1567,318,5.0
1194,1485,4.0
386,555,4.0
4855,150,4.0
5885,2396,4.0
3836,10,4.0
5323,1189,4.0
830,1965,4.0
702,2411,3.0
4502,1305,4.0
3792,1205,3.0
5187,2916,4.0
2664,1954,4.0
3378,185,3.0
2286,2701,2.0
1969,2513,3.0
4523,2643,2.0
4054,2670,4.0
4387,2617,3.0
1752,3518,3.0
673,3852,4.0
5083,1037,3.0
3414,3438,3.0
5029,597,4.0
5896,2029,4.0
118,3360,4.0
1449,3395,3.0
3242,480,4.0
4932,2106,3.0
786,2105,3.0
3770,914,4.0
4578,2112,3.0
4882,1374,4.0
4505,3623,3.0
1737,2196,3.0
161,2018,4.0
302,2366,4.0
4115,2111,3.0
1264,1957,4.0
3157,1036,4.0
3672,3198,4.0
846,1261,4.0
4898,302,4.0
1904,455,3.0
333,1,4.0
2223,355,2.0
2367,3753,4.0
3888,3751,4.0
854,1917,3.0
2701,1918,3.0
890,1457,3.0
1676,2959,4.0
3736,799,3.0
3391,2917,4.0
3650,3252,4.0
5496,866,4.0
4041,2759,3.0
2670,1221,4.0
4600,3257,3.0
5627,2363,3.0
2462,1293,4.0
3210,524,4.0
2389,2819,4.0
5,3051,3.0
2223,1221,4.0
731,3301,3.0
301,1466,4.0
2774,2284,4.0
4082,1247,4.0
1675,2102,3.0
3978,2064,4.0
202,3250,3.0
3594,2761,4.0
796,1250,4.0
1169,1405,3.0
3045,1356,4.0
1273,2874,3.0
5589,213,4.0
2905,1663,4.0
1983,3421,4.0
5220,296,4.0
1340,924,4.0
3585,531,4.0
482,3608,3.0
1124,2160,4.0
3808,2900,3.0
3908,3543,4.0
5001,1479,3.0
3931,912,4.0
2148,3396,4.0
3967,2598,3.0
4957,1261,4.0
909,923,4.0
4647,1596,4.0
4491,2552,2.0
4827,2770,3.0
1685,2474,3.0
3260,1784,4.0
3579,815,2.0
4033,257,3.0
1274,1304,4.0
4937,1693,4.0
3589,3771,3.0
1449,2580,4.0
1087,2693,4.0
2665,1230,4.0
1347,2396,4.0
3055,2699,3.0
4030,3146,3.0
630,1296,4.0
4948,356,4.0
1786,1259,4.0
1749,2396,4.0
1263,2310,4.0
3091,1754,3.0
4285,3208,3.0
565,1992,2.0
1051,3269,3.0
5620,1231,4.0
4344,1241,3.0
5643,3478,3.0
2868,1238,4.0
4771,117,4.0
165,2661,3.0
5489,1246,4.0
3430,2116,3.0
606,2078,4.0
5415,3785,3.0
1687,2716,4.0
4169,3096,4.0
1073,3683,4.0
5558,2054,3.0
1476,34,4.0
1498,1246,4.0
796,1370,4.0
1409,3481,4.0
4335,296,4.0
669,3398,3.0
3895,3436,3.0
3182,3089,4.0
1030,1374,4.0
1794,225,3.0
3414,2162,2.0
3033,1372,3.0
1988,410,3.0
3423,1394,4.0
3834,2541,3.0
1489,3039,4.0
5759,72,4.0
670,2731,4.0
1294,3357,4.0
881,2448,2.0
1676,1042,3.0
3615,3000,4.0
6,377,4.0
1861,674,3.0
2693,1617,4.0
4884,3671,4.0
5465,2706,4.0
5401,1884,3.0
5631,457,4.0
2288,2470,3.0
1812,1591,3.0
4245,3074,4.0
3438,2976,3.0
4162,454,4.0
4070,3668,4.0
1422,1345,4.0
839,3794,3.0
4168,3147,4.0
2814,1747,3.0
3942,2662,4.0
5100,3927,4.0
1646,1676,3.0
2611,147,3.0
1889,16,4.0
245,2792,3.0
3644,2396,4.0
4217,3751,4.0
3205,587,3.0
3585,1955,4.0
5006,2398,4.0
3090,1300,4.0
5659,1552,3.0
4718,1688,3.0
300,1250,4.0
5722,480,4.0
3842,1609,3.0
2968,2926,3.0
778,2642,2.0
850,3017,3.0
2188,2195,3.0
1325,3362,4.0
2881,3175,4.0
3370,3841,3.0
3428,1217,4.0
1495,558,3.0
5283,1391,3.0
4732,3519,3.0
5201,3196,4.0
411,2858,4.0
1266,2762,4.0
3590,2428,3.0
2317,2023,3.0
2038,2324,4.0
412,590,4.0
2714,2858,4.0
4790,3521,4.0
2131,1347,3.0
5263,3698,3.0
3812,593,4.0
3579,3153,4.0
4682,2829,3.0
3243,1225,4.0
5888,2382,2.0
5070,3543,4.0
5959,2706,4.0
5225,1729,4.0
1635,1377,3.0
3292,1517,4.0
1181,2088,3.0
3664,912,4.0
4837,1330,3.0
5516,318,5.0
3589,87,2.0
3727,2474,3.0
352,2347,4.0
4908,1371,3.0
5424,1235,4.0
3695,1777,3.0
5268,996,3.0
302,2001,4.0
1912,3468,4.0
4242,2571,4.0
5663,1999,3.0
6006,351,3.0
1753,3626,2.0
955,440,4.0
2376,1089,4.0
4311,1129,3.0
1137,3793,4.0
1879,913,4.0
5432,3671,4.0
4250,1242,4.0
1449,2009,4.0
2186,1375,3.0
1878,442,3.0
3592,1500,4.0
1912,2011,3.0
788,1373,3.0
2995,1610,4.0
1635,474,4.0
1010,3677,4.0
5684,2363,3.0
3032,436,3.0
2587,2028,4.0
2840,204,3.0
1883,2943,4.0
1608,2355,4.0
5256,1863,2.0
5978,2670,4.0
3988,1353,3.0
4705,3098,4.0
1690,2606,3.0
3237,2580,4.0
3024,3639,4.0
4130,780,4.0
5002,590,4.0
295,2710,3.0
5795,437,2.0
1253,1228,4.0
198,1371,3.0
1496,152,3.0
4277,1575,3.0
202,798,3.0
5905,2109,4.0
5220,1954,4.0
3683,1856,3.0
5938,2699,3.0
2683,440,4.0
3171,2132,4.0
4975,648,3.0
1362,3909,3.0
4458,3052,4.0
2020,2762,4.0
4450,173,2.0
5954,2790,3.0
5779,524,4.0
4473,2518,4.0
3652,2294,3.0
2794,3793,4.0
1830,112,3.0
1224,3526,4.0
451,260,4.0
1377,504,3.0
476,2142,3.0
4186,2918,4.0
48,1682,4.0
5643,1831,3.0
4471,161,4.0
4161,3355,3.0
4514,2702,3.0
1680,574,3.0
1202,2966,4.0
5948,3671,4.0
2116,3784,3.0
4510,2107,3.0
5944,32,4.0
4479,1036,4.0
889,2259,3.0
3910,497,4.0
1470,3167,4.0
970,265,4.0
6011,1676,3.0
3768,1997,4.0
5132,953,4.0
3717,2946,4.0
352,123,4.0
2706,1674,4.0
3681,1205,3.0
5333,3861,3.0
1263,104,4.0
5035,788,3.0
1906,2176,4.0
2036,3083,4.0
4281,2942,3.0
3685,1729,4.0
5076,2065,4.0
3621,3125,4.0
1358,1391,3.0
1333,1500,4.0
4408,1224,4.0
2117,3543,4.0
695,3526,4.0
715,260,4.0
4227,2625,3.0
4167,2034,3.0
2138,196,3.0
3957,261,4.0
223,1408,4.0
3259,3113,3.0
2684,968,4.0
3411,344,3.0
1489,3471,4.0
4867,2104,4.0
2606,1259,4.0
1836,1594,4.0
5978,1022,4.0
304,2987,4.0
5401,858,5.0
3998,1241,3.0
905,215,4.0
3884,1902,3.0
2493,1127,4.0
2564,597,4.0
451,2501,4.0
335,1371,3.0
1699,1682,4.0
303,556,4.0
4366,736,3.0
1051,3793,4.0
4847,1197,4.0
2496,3471,4.0
1544,3901,3.0
4791,1104,4.0
4768,150,4.0
877,44,3.0
2857,376,3.0
1132,2005,3.0
4041,2424,3.0
3957,908,4.0
4867,2125,4.0
2436,2012,3.0
5706,2395,4.0
1837,590,4.0
1069,455,3.0
1778,1682,4.0
363,3786,3.0
4371,2858,4.0
2424,3113,3.0
2402,2193,3.0
4635,2413,3.0
4888,1204,4.0
1097,527,5.0
3504,2628,3.0
319,3635,4.0
1010,2900,3.0
4281,1295,4.0
5329,2416,3.0
2916,3852,4.0
5061,2424,3.0
1221,1294,4.0
1215,1270,4.0
2575,2574,3.0
6016,2618,4.0
2837,1136,4.0
4566,2262,3.0
3860,2394,4.0
626,260,4.0
978,2900,3.0
3503,1267,4.0
331,1079,4.0
1625,3885,3.0
3872,3174,3.0
5789,3606,4.0
881,1650,3.0
5795,1133,3.0
1608,1623,2.0
1547,2571,4.0
2952,3497,3.0
2203,2082,3.0
5294,2657,3.0
678,1562,2.0
2629,1422,3.0
1451,2406,4.0
3669,1380,4.0
2785,1580,4.0
2507,3551,4.0
3266,299,4.0
4269,674,3.0
3775,2302,4.0
1099,994,4.0
1873,339,4.0
3577,1393,4.0
1748,1940,4.0
2309,1096,4.0
5522,1674,4.0
4079,3198,4.0
4337,2890,4.0
5993,2762,4.0
2743,1541,3.0
5956,457,4.0
6029,3584,3.0
5713,5,3.0
4937,1732,4.0
1800,3477,3.0
4250,1704,4.0
261,2359,4.0
2496,2381,2.0
5704,2355,4.0
257,3943,3.0
1150,1895,3.0
635,3724,4.0
830,2529,4.0
5832,3083,4.0
935,3249,3.0
1116,2791,4.0
1904,2455,3.0
3207,3255,4.0
4445,2746,3.0
1117,736,3.0
5912,1923,4.0
1344,2291,4.0
5100,2918,4.0
3292,224,3.0
4048,2949,4.0
3292,3600,3.0
1912,1104,4.0
323,2700,4.0
3452,50,5.0
2685,3730,4.0
3683,2797,4.0
3681,172,3.0
3199,3147,4.0
4089,2762,4.0
4258,3578,4.0
839,2565,4.0
5205,2525,2.0
2476,2612,4.0
1297,1334,3.0
2611,3072,4.0
3608,3108,4.0
3017,1190,4.0
948,546,2.0
338,1231,4.0
1726,2100,3.0
1675,1339,3.0
2839,223,4.0
4169,2367,3.0
4448,1092,4.0
4459,157,3.0
5522,2872,4.0
2024,1042,3.0
5684,921,4.0
4732,786,3.0
4906,423,3.0
2247,2369,3.0
4053,3101,4.0
424,1099,4.0
5530,1885,4.0
1352,2964,4.0
1762,511,3.0
4517,2145,3.0
453,1196,4.0
5771,3624,4.0
3415,1394,4.0
4454,3793,4.0
2627,1219,4.0
5182,1200,4.0
2089,2906,2.0
5490,349,4.0
3056,527,5.0
1244,1193,4.0
1551,527,5.0
2340,3033,3.0
2825,346,4.0
5034,17,4.0
830,1266,4.0
4381,25,4.0
1705,2315,2.0
3509,3071,4.0
2244,1242,4.0
3592,539,4.0
4343,1909,4.0
4000,3440,2.0
5890,3019,4.0
4415,3753,4.0
3013,918,4.0
3730,3104,4.0
4092,2804,4.0
2774,3145,3.0
3130,1777,3.0
4344,2469,3.0
4697,2011,3.0
4747,1291,4.0
2529,1235,4.0
5374,2433,3.0
939,495,3.0
5129,3421,4.0
5607,2840,3.0
517,2423,4.0
1828,441,4.0
5352,1625,4.0
5793,750,4.0
549,1185,4.0
3285,2119,2.0
1317,1220,4.0
4344,3644,3.0
2304,86,3.0
950,788,3.0
17,3457,3.0
3866,517,3.0
123,3100,4.0
1968,3527,4.0
2934,2743,3.0
3054,2303,4.0
42,733,4.0
4585,1,4.0
542,3555,4.0
5636,587,3.0
166,2081,4.0
2351,2908,4.0
4299,1092,4.0
40,303,3.0
403,2027,2.0
4222,1272,4.0
3267,296,4.0
904,2121,3.0
4809,1283,4.0
2142,1876,3.0
5365,2589,3.0
4238,2148,3.0
4506,594,4.0
2674,1217,4.0
1658,745,5.0
3180,3804,3.0
3705,369,3.0
2057,1270,4.0
4344,329,3.0
2105,1097,4.0
3705,1503,2.0
4673,2857,4.0
1058,2542,4.0
151,2642,2.0
1051,3471,4.0
1606,1892,3.0
2853,1,4.0
4224,1460,3.0
5593,2762,4.0
2077,3260,4.0
1865,3794,3.0
319,3210,4.0
5655,1566,3.0
220,350,3.0
1737,673,3.0
3191,3113,3.0
1260,3479,4.0
5752,50,5.0
3327,3362,4.0
3813,953,4.0
83,968,4.0
3224,1573,3.0
5854,2462,2.0
706,314,4.0
3056,2,3.0
4077,1270,4.0
5333,3285,3.0
5788,2793,3.0
431,1704,4.0
4122,1292,4.0
1645,3033,3.0
3391,253,4.0
5442,2987,4.0
3842,1756,2.0
3308,2143,3.0
3423,3273,3.0
1285,2396,4.0
672,457,4.0
4408,2968,4.0
588,2243,4.0
73,3033,3.0
5948,1955,4.0
4440,2248,4.0
4415,2606,3.0
2761,468,3.0
4289,2816,2.0
1542,379,3.0
4667,290,4.0
948,3519,3.0
2899,1967,4.0
2192,2369,3.0
3841,3506,3.0
1538,500,3.0
5763,3274,3.0
4655,329,3.0
3458,141,4.0
1851,1694,4.0
4279,2902,2.0
2931,1682,4.0
3916,3527,4.0
5507,2771,3.0
2665,2399,3.0
3195,1682,4.0
5018,1619,3.0
3272,356,4.0
5156,1307,4.0
915,1608,4.0
3991,2718,3.0
1343,3424,4.0
5948,1084,4.0
4483,356,4.0
1746,2662,4.0
2076,3948,4.0
1494,1028,4.0
5738,177,3.0
813,3263,3.0
4796,3629,4.0
1835,1283,4.0
4354,2699,3.0
4049,6,4.0
4865,898,4.0
4034,1259,4.0
5172,492,4.0
5786,1395,3.0
3913,1581,3.0
5363,1372,3.0
3158,2467,4.0
4713,356,4.0
1209,3791,3.0
5108,588,4.0
1114,43,3.0
1383,1701,3.0
1597,1221,4.0
5614,1702,3.0
4323,2033,3.0
1926,942,4.0
3603,1200,4.0
1430,3809,3.0
5090,3354,3.0
4141,349,4.0
4603,2006,4.0
1626,3751,4.0
5658,2763,4.0
5531,2406,4.0
1716,2761,4.0
3808,1667,3.0
2192,2023,3.0
3834,2412,2.0
4227,3525,3.0
3138,2018,4.0
2837,329,3.0
4091,39,4.0
1572,2694,3.0
2887,1393,4.0
2913,1223,4.0
4022,2428,3.0
6013,3578,4.0
1764,1681,2.0
1050,141,4.0
3247,3699,3.0
108,3675,4.0
1579,216,3.0
4425,281,4.0
1889,318,5.0
731,3324,3.0
2453,81,3.0
5568,2120,3.0
1956,3916,4.0
5273,3011,4.0
5432,923,4.0
5788,3247,3.0
1748,1249,4.0
3877,2779,4.0
5580,3249,3.0
3628,2959,4.0
4169,2929,3.0
3589,1129,3.0
3550,344,3.0
2728,2291,4.0
4064,3708,3.0
2244,258,2.0
4512,2023,3.0
5504,1135,3.0
3847,3040,3.0
5211,260,4.0
3885,3878,3.0
3278,955,4.0
1640,2707,4.0
3618,1007,3.0
3683,2107,3.0
567,3704,3.0
1246,2746,3.0
2068,3175,4.0
698,2053,2.0
1601,44,3.0
3693,539,4.0
1343,1289,4.0
492,2433,3.0
1308,2028,4.0
5482,628,4.0
1671,766,4.0
314,1242,4.0
4845,534,4.0
1273,1935,4.0
4732,2454,3.0
2570,1619,3.0
261,2471,3.0
4083,2717,3.0
3193,1215,4.0
4869,3392,2.0
855,25,4.0
389,3320,4.0
3308,1918,3.0
3046,3863,3.0
1859,1949,4.0
3411,2231,4.0
770,2278,4.0
3163,1103,4.0
5323,3543,4.0
1207,986,4.0
727,2996,3.0
4658,2174,4.0
4842,2997,4.0
3423,22,3.0
2683,1179,4.0
5180,3366,4.0
2263,3271,4.0
1059,2333,4.0
5182,1573,3.0
2564,260,4.0
3963,2174,4.0
749,969,4.0
5091,830,3.0
1322,1,4.0
1602,1259,4.0
966,3300,3.0
2567,2916,4.0
34,1569,3.0
424,3591,3.0
5548,1732,4.0
5286,1394,4.0
4665,3699,3.0
4294,2700,4.0
5222,903,4.0
3823,1333,4.0
4238,2346,3.0
5795,1987,2.0
1884,3000,4.0
1068,1821,3.0
1675,2012,3.0
1425,1317,3.0
5008,968,4.0
976,3384,4.0
2116,533,3.0
3428,2150,4.0
272,1961,4.0
2246,3181,4.0
1658,1224,4.0
5350,3527,4.0
770,2366,4.0
2724,230,4.0
5742,912,4.0
3565,76,3.0
284,2793,3.0
1722,1346,3.0
3963,265,4.0
1373,3827,3.0
3143,1784,4.0
1927,1269,4.0
201,1353,3.0
5906,2018,4.0
742,3527,4.0
3099,1376,4.0
5720,1220,4.0
1449,1992,2.0
2944,1962,4.0
1010,1760,2.0
3128,936,4.0
996,3555,4.0
3684,2133,3.0
33,3271,4.0
1524,778,4.0
5018,3469,4.0
4053,3420,4.0
3892,3937,3.0
2483,1946,4.0
193,1500,4.0
10,3175,4.0
4647,149,4.0
1424,3379,4.0
1275,1294,4.0
1602,2976,3.0
828,1947,4.0
854,2108,4.0
3981,954,4.0
3916,2023,3.0
517,2123,3.0
4496,2827,2.0
518,2875,3.0
4374,2993,4.0
563,3429,4.0
1121,1162,4.0
3648,1978,2.0
1312,1320,3.0
4286,2409,3.0
24,3608,3.0
476,3263,3.0
5394,1457,3.0
148,527,5.0
3777,2396,4.0
3771,2643,2.0
4161,3801,4.0
1498,1927,4.0
3272,1025,4.0
764,24,3.0
5844,2710,3.0
5387,1211,4.0
889,224,3.0
2086,2683,3.0
2783,1653,4.0
5847,637,2.0
2986,1184,4.0
5124,314,4.0
2763,185,3.0
4213,3505,4.0
3012,588,4.0
954,1259,4.0
1818,2085,4.0
2063,345,4.0
2340,3489,3.0
146,2366,4.0
5046,3039,4.0
3227,180,4.0
2610,3555,4.0
372,3785,3.0
3665,783,3.0
1473,2641,3.0
1723,1291,4.0
649,3552,4.0
829,745,5.0
5429,2791,4.0
1875,1959,4.0
3992,442,3.0
4682,2117,4.0
5156,2081,4.0
4335,277,3.0
4489,2407,4.0
2173,3104,4.0
3560,2908,4.0
2317,2676,3.0
793,1296,4.0
1068,3238,2.0
1543,3526,4.0
1123,86,3.0
2946,3431,3.0
4389,2387,3.0
5744,3441,3.0
2495,380,4.0
2624,1036,4.0
985,3168,4.0
2750,1580,4.0
3272,3296,4.0
1941,3259,3.0
721,3256,4.0
582,2707,4.0
2489,3186,4.0
1912,597,4.0
3237,3812,4.0
4700,527,5.0
937,2881,3.0
2999,2054,3.0
972,3450,3.0
4725,196,3.0
190,2791,4.0
3503,480,4.0
2102,3513,3.0
783,2540,3.0
676,1270,4.0
272,2840,3.0
3419,1230,4.0
5959,1,4.0
3150,2416,3.0
2220,869,3.0
1590,2791,4.0
2693,1931,4.0
5878,426,3.0
4411,345,4.0
5675,2337,3.0
2928,1883,3.0
1680,3683,4.0
2909,3715,2.0
2737,3450,3.0
5950,1670,3.0
4655,1081,4.0
4983,1449,4.0
2888,2003,3.0
3365,34,4.0
3462,2018,4.0
1051,3525,3.0
1193,445,3.0
2255,2384,3.0
3873,2827,2.0
2621,316,3.0
4406,1396,4.0
2338,1225,4.0
1880,1183,4.0
563,3440,2.0
5097,2966,4.0
524,511,3.0
4918,2987,4.0
195,3083,4.0
4539,926,4.0
2478,1721,4.0
1675,1356,4.0
271,2717,3.0
1211,2165,3.0
1600,2863,4.0
1300,24,3.0
1712,36,4.0
5701,161,4.0
2541,2301,4.0
1150,344,3.0
4945,2353,4.0
655,70,3.0
3557,3536,4.0
4849,1088,3.0
5136,588,4.0
3087,218,3.0
2638,2367,3.0
999,3767,2.0
826,756,2.0
1014,1262,4.0
2566,1608,4.0
1628,562,4.0
4446,1345,4.0
4411,1535,4.0
5081,1537,4.0
3807,3156,3.0
795,1172,4.0
4579,3916,4.0
4064,3578,4.0
3693,1136,4.0
3410,2344,3.0
5886,1968,4.0
5292,671,4.0
4715,2005,3.0
192,3578,4.0
889,480,4.0
3882,2028,4.0
3712,1474,2.0
1790,1201,4.0
5091,2616,3.0
2937,1617,4.0
4510,778,4.0
1273,41,4.0
636,1748,4.0
1050,2600,3.0
3599,349,4.0
3394,1916,3.0
4193,954,4.0
40,1375,3.0
2436,3552,4.0
2854,2607,4.0
4105,2268,4.0
5667,1785,3.0
737,912,4.0
817,266,3.0
661,2858,4.0
794,1238,4.0
4425,608,4.0
1287,3286,2.0
1600,1721,4.0
3067,2353,4.0
623,2700,4.0
689,17,4.0
1255,3176,4.0
5728,3,3.0
216,858,5.0
3056,1097,4.0
5917,1527,4.0
2404,1213,4.0
5970,1375,3.0
1224,149,4.0
4122,2858,4.0
1733,1841,3.0
3486,2877,3.0
1781,1967,4.0
17,2657,3.0
4673,2662,4.0
3359,1136,4.0
1113,3632,4.0
150,2303,4.0
3476,2736,3.0
424,3168,4.0
1034,2528,3.0
2880,3421,4.0
2565,421,3.0
